date_time,activity 0,activity 1,activity 2,total_activity,temperature
2021-03-03 12:42:31,2,8,1,11,6.6
2021-03-03 12:42:32,1,9,2,12,6.6
2021-03-03 12:42:32,1,7,0,8,6.6
2021-03-03 12:42:33,1,7,2,10,6.6
2021-03-03 12:42:34,2,7,3,12,6.6
2021-03-03 12:42:34,1,7,3,11,6.6
2021-03-03 12:42:35,2,7,2,11,6.6
2021-03-03 12:42:35,2,6,1,9,6.6
2021-03-03 12:42:36,1,8,1,10,6.6
2021-03-03 12:42:37,1,7,3,11,6.6
2021-03-03 12:42:37,1,9,3,13,6.6
2021-03-03 12:42:38,1,8,4,13,6.6
2021-03-03 12:42:39,1,8,5,14,6.6
2021-03-03 12:42:39,1,8,3,12,6.6
2021-03-03 12:42:40,1,8,5,14,6.6
2021-03-03 12:42:40,1,10,5,16,6.6
2021-03-03 12:42:41,1,9,5,15,6.6
2021-03-03 12:42:42,1,9,5,15,6.6
2021-03-03 12:42:42,1,9,5,15,6.6
2021-03-03 12:42:43,1,9,4,14,6.6
2021-03-03 12:42:44,1,12,4,17,6.6
2021-03-03 12:42:44,1,10,4,15,6.6
2021-03-03 12:42:45,2,10,4,16,6.6
2021-03-03 12:42:46,1,12,2,15,6.6
2021-03-03 12:42:47,1,13,2,16,6.6
2021-03-03 12:42:47,1,13,3,17,6.6
2021-03-03 12:42:48,1,11,3,15,6.6
2021-03-03 12:42:49,1,13,2,16,6.6
2021-03-03 12:42:50,1,12,3,16,6.6
2021-03-03 12:42:50,1,12,2,15,6.6
2021-03-03 12:42:51,2,11,4,17,6.6
2021-03-03 12:42:52,2,12,3,17,6.6
2021-03-03 12:42:52,2,12,4,18,6.6
2021-03-03 12:42:53,1,12,4,17,6.6
2021-03-03 12:42:54,2,13,3,18,6.6
2021-03-03 12:42:54,2,12,3,17,6.6
2021-03-03 12:42:55,2,13,3,18,6.6
2021-03-03 12:42:55,1,13,5,19,6.6
2021-03-03 12:42:56,1,13,5,19,6.6
2021-03-03 12:42:57,1,13,5,19,6.6
2021-03-03 12:42:57,1,14,5,20,6.6
2021-03-03 12:42:58,0,15,5,20,6.6
2021-03-03 12:42:58,0,10,4,14,6.6
2021-03-03 12:42:59,0,10,4,14,6.6
2021-03-03 12:43:00,0,13,5,18,6.6
2021-03-03 12:43:00,1,10,5,16,6.6
2021-03-03 12:43:01,2,12,5,19,6.6
2021-03-03 12:43:02,2,13,5,20,6.6
2021-03-03 12:43:02,1,9,5,15,6.6
2021-03-03 12:43:03,0,10,4,14,6.6
2021-03-03 12:43:04,0,13,5,18,6.6
2021-03-03 12:43:04,1,11,6,18,6.6
2021-03-03 12:43:05,0,16,5,21,6.6
2021-03-03 12:43:06,1,14,8,23,6.6
2021-03-03 12:43:06,0,11,6,17,6.6
2021-03-03 12:43:07,0,9,5,14,6.6
2021-03-03 12:43:07,0,13,7,20,6.6
2021-03-03 12:43:08,1,14,6,21,6.6
2021-03-03 12:43:09,0,15,6,21,6.6
2021-03-03 12:43:09,0,13,4,17,6.6
2021-03-03 12:43:10,0,12,6,18,6.6
2021-03-03 12:43:11,0,10,6,16,6.6
2021-03-03 12:43:11,0,8,4,12,6.6
2021-03-03 12:43:12,0,12,7,19,6.6
2021-03-03 12:43:12,0,10,7,17,6.6
2021-03-03 12:43:13,0,9,7,16,6.6
2021-03-03 12:43:14,1,14,6,21,6.6
2021-03-03 12:43:14,1,13,7,21,6.6
2021-03-03 12:43:15,2,13,7,22,6.6
2021-03-03 12:43:15,1,15,6,22,6.6
2021-03-03 12:43:16,1,12,7,20,6.6
2021-03-03 12:43:17,2,15,8,25,6.6
2021-03-03 12:43:17,1,10,8,19,6.6
2021-03-03 12:43:18,0,13,8,21,6.6
2021-03-03 12:43:19,2,15,9,26,6.6
2021-03-03 12:43:19,1,13,10,24,6.6
2021-03-03 12:43:20,0,12,9,21,6.6
2021-03-03 12:43:20,3,15,7,25,6.6
2021-03-03 12:43:21,2,17,9,28,6.6
2021-03-03 12:43:22,3,22,9,34,6.6
2021-03-03 12:43:22,2,17,6,25,6.6
2021-03-03 12:43:23,1,10,5,16,6.6
2021-03-03 12:43:23,2,18,11,31,6.6
2021-03-03 12:43:24,1,18,11,30,6.6
2021-03-03 12:43:24,1,17,8,26,6.6
2021-03-03 12:43:25,2,19,11,32,6.6
2021-03-03 12:43:26,1,18,12,31,6.6
2021-03-03 12:43:26,1,14,8,23,6.6
2021-03-03 12:43:27,1,9,2,12,6.6
2021-03-03 12:43:27,2,10,3,15,6.6
2021-03-03 12:43:28,2,9,4,15,6.6
2021-03-03 12:43:28,2,7,3,12,6.6
2021-03-03 12:43:29,1,7,5,13,6.6
2021-03-03 12:43:30,2,11,5,18,6.6
2021-03-03 12:43:30,1,9,5,15,6.6
2021-03-03 12:43:31,2,7,2,11,6.6
2021-03-03 12:43:31,0,7,2,9,6.6
2021-03-03 12:43:32,1,8,2,11,6.6
2021-03-03 12:43:32,1,7,3,11,6.6
2021-03-03 12:43:33,0,7,2,9,6.6
2021-03-03 12:43:33,1,7,3,11,6.6
2021-03-03 12:43:34,1,7,2,10,6.6
2021-03-03 12:43:35,0,8,3,11,6.6
2021-03-03 12:43:35,0,12,4,16,6.6
2021-03-03 12:43:36,0,10,3,13,6.6
2021-03-03 12:43:36,0,8,3,11,6.6
2021-03-03 12:43:37,0,9,2,11,6.6
2021-03-03 12:43:37,0,11,3,14,6.6
2021-03-03 12:43:38,1,7,2,10,6.6
2021-03-03 12:43:38,0,9,1,10,6.6
2021-03-03 12:43:39,0,8,1,9,6.6
2021-03-03 12:43:39,0,8,1,9,6.6
2021-03-03 12:43:40,0,7,1,8,6.6
2021-03-03 12:43:40,0,7,1,8,6.6
2021-03-03 12:43:41,0,7,0,7,6.6
2021-03-03 12:43:42,0,8,0,8,6.6
2021-03-03 12:43:42,0,7,0,7,6.6
2021-03-03 12:43:43,0,8,0,8,6.6
2021-03-03 12:43:43,0,7,1,8,6.6
2021-03-03 12:43:44,0,7,0,7,6.6
2021-03-03 12:43:44,0,7,0,7,6.6
2021-03-03 12:43:45,0,8,1,9,6.6
2021-03-03 12:43:45,0,8,1,9,6.6
2021-03-03 12:43:46,0,8,2,10,6.6
2021-03-03 12:43:46,0,7,1,8,6.6
2021-03-03 12:43:47,0,6,2,8,6.6
2021-03-03 12:43:47,0,6,2,8,6.6
2021-03-03 12:43:48,0,8,2,10,6.6
2021-03-03 12:43:48,0,7,4,11,6.6
2021-03-03 12:43:49,0,6,4,10,6.6
2021-03-03 12:43:49,0,7,2,9,6.6
2021-03-03 12:43:50,0,7,3,10,6.6
2021-03-03 12:43:50,0,6,3,9,6.6
2021-03-03 12:43:51,0,8,4,12,6.6
2021-03-03 12:43:52,0,8,3,11,6.6
2021-03-03 12:43:52,0,8,4,12,6.6
2021-03-03 12:43:53,0,8,3,11,6.6
2021-03-03 12:43:53,0,7,3,10,6.6
2021-03-03 12:43:54,0,8,3,11,6.6
2021-03-03 12:43:54,0,7,3,10,6.6
2021-03-03 12:43:55,0,8,4,12,6.6
2021-03-03 12:43:55,0,4,0,4,6.6
2021-03-03 12:43:56,0,4,0,4,6.6
2021-03-03 12:43:56,0,4,0,4,6.6
2021-03-03 12:43:57,0,4,0,4,6.6
2021-03-03 12:43:57,0,4,0,4,6.6
2021-03-03 12:43:58,0,4,0,4,6.6
2021-03-03 12:43:58,0,4,0,4,6.6
2021-03-03 12:43:59,0,4,0,4,6.6
2021-03-03 12:43:59,0,4,0,4,6.6
2021-03-03 12:44:00,0,12,4,16,6.6
2021-03-03 12:44:00,0,10,3,13,6.6
2021-03-03 12:44:01,0,10,3,13,6.6
2021-03-03 12:44:02,0,14,3,17,6.6
2021-03-03 12:44:02,0,12,2,14,6.6
2021-03-03 12:44:03,0,13,3,16,6.6
2021-03-03 12:44:03,0,12,3,15,6.6
2021-03-03 12:44:04,0,4,3,7,6.6
2021-03-03 12:44:05,0,2,4,6,6.6
2021-03-03 12:44:05,0,1,4,5,6.6
2021-03-03 12:44:06,1,4,3,8,6.6
2021-03-03 12:44:06,0,2,3,5,6.6
2021-03-03 12:44:07,0,3,3,6,6.6
2021-03-03 12:44:08,0,2,3,5,6.6
2021-03-03 12:44:08,0,2,3,5,6.6
2021-03-03 12:44:09,0,1,2,3,6.6
2021-03-03 12:44:10,0,2,3,5,6.6
2021-03-03 12:44:10,0,4,3,7,6.6
2021-03-03 12:44:11,0,3,2,5,6.6
2021-03-03 12:44:11,0,3,3,6,6.6
2021-03-03 12:44:12,0,2,3,5,6.6
2021-03-03 12:44:13,0,2,3,5,6.6
2021-03-03 12:44:13,0,1,2,3,6.6
2021-03-03 12:44:14,0,1,2,3,6.6
2021-03-03 12:44:15,0,0,2,2,6.6
2021-03-03 12:44:15,0,0,2,2,6.6
2021-03-03 12:44:16,0,0,1,1,6.6
2021-03-03 12:44:17,0,0,2,2,6.6
2021-03-03 12:44:17,0,0,1,1,6.6
2021-03-03 12:44:18,0,0,1,1,6.6
2021-03-03 12:44:19,0,0,1,1,6.6
2021-03-03 12:44:19,0,0,2,2,6.6
2021-03-03 12:44:20,0,0,1,1,6.6
2021-03-03 12:44:20,0,0,2,2,6.6
2021-03-03 12:44:21,0,0,2,2,6.6
2021-03-03 12:44:22,0,1,0,1,6.6
2021-03-03 12:44:23,0,1,0,1,6.6
2021-03-03 12:44:23,0,1,0,1,6.6
2021-03-03 12:44:24,0,11,1,12,6.6
2021-03-03 12:44:24,0,1,1,2,6.6
2021-03-03 12:44:25,0,3,0,3,6.6
2021-03-03 12:44:25,0,3,0,3,6.6
2021-03-03 12:44:26,0,5,0,5,6.6
2021-03-03 12:44:26,0,4,0,4,6.6
2021-03-03 12:44:27,0,3,0,3,6.6
2021-03-03 12:44:27,0,3,0,3,6.6
2021-03-03 12:44:28,0,5,0,5,6.6
2021-03-03 12:44:29,0,3,0,3,6.6
2021-03-03 12:44:29,0,3,0,3,6.6
2021-03-03 12:44:30,0,2,0,2,6.6
2021-03-03 12:44:30,0,2,0,2,6.6
2021-03-03 12:44:31,0,4,0,4,6.6
2021-03-03 12:44:31,0,4,0,4,6.6
2021-03-03 12:44:32,0,3,0,3,6.6
2021-03-03 12:44:32,0,6,0,6,6.6
2021-03-03 12:44:33,0,3,0,3,6.6
2021-03-03 12:44:34,0,3,0,3,6.6
2021-03-03 12:44:34,0,4,0,4,6.6
2021-03-03 12:44:35,0,2,0,2,6.6
2021-03-03 12:44:35,0,3,0,3,6.6
2021-03-03 12:44:36,0,2,0,2,6.6
2021-03-03 12:44:56,0,0,6,6,6.6
2021-03-03 12:44:57,0,0,6,6,6.6
2021-03-03 12:44:57,0,1,4,5,6.6
2021-03-03 12:44:58,0,1,5,6,6.6
2021-03-03 12:44:58,0,2,6,8,6.6
2021-03-03 12:44:59,0,1,6,7,6.6
2021-03-03 12:45:00,0,3,5,8,6.6
2021-03-03 12:45:00,0,1,5,6,6.6
2021-03-03 12:45:01,0,2,4,6,6.6
2021-03-03 12:45:01,0,2,5,7,6.6
2021-03-03 12:45:02,0,2,5,7,6.6
2021-03-03 12:45:03,0,2,5,7,6.6
2021-03-03 12:45:03,0,1,4,5,6.6
2021-03-03 12:45:04,0,2,4,6,6.6
2021-03-03 12:45:04,0,2,4,6,6.6
2021-03-03 12:45:05,0,2,5,7,6.6
2021-03-03 12:45:05,0,2,4,6,6.6
2021-03-03 12:45:06,0,1,4,5,6.6
2021-03-03 12:45:06,0,1,3,4,6.6
2021-03-03 12:45:07,1,2,3,6,6.6
2021-03-03 12:45:08,0,2,3,5,6.6
2021-03-03 12:45:08,0,2,3,5,6.6
2021-03-03 12:45:09,1,2,4,7,6.6
2021-03-03 12:45:09,0,3,2,5,6.6
2021-03-03 12:45:09,0,3,1,4,6.6
2021-03-03 12:45:10,0,3,1,4,6.6
2021-03-03 12:45:10,0,3,3,6,6.6
2021-03-03 12:45:11,0,3,2,5,6.6
2021-03-03 12:45:11,0,3,4,7,6.6
2021-03-03 12:45:11,0,3,5,8,6.6
2021-03-03 12:45:12,0,5,4,9,6.6
2021-03-03 12:45:12,0,3,4,7,6.6
2021-03-03 12:45:13,0,4,3,7,6.6
2021-03-03 12:45:13,0,2,1,3,6.6
2021-03-03 12:45:13,0,2,1,3,6.6
2021-03-03 12:45:14,0,2,2,4,6.6
2021-03-03 12:45:14,0,3,4,7,6.6
2021-03-03 12:45:15,0,2,4,6,6.6
2021-03-03 12:45:15,0,3,2,5,6.6
2021-03-03 12:45:16,0,3,3,6,6.6
2021-03-03 12:45:16,0,4,4,8,6.6
2021-03-03 12:45:17,0,3,2,5,6.6
2021-03-03 12:45:17,0,3,2,5,6.6
2021-03-03 12:45:18,0,3,3,6,6.6
2021-03-03 12:45:18,0,4,4,8,6.6
2021-03-03 12:45:19,0,3,5,8,6.6
2021-03-03 12:45:19,0,3,5,8,6.6
2021-03-03 12:45:20,0,3,5,8,6.6
2021-03-03 12:45:20,0,3,3,6,6.6
2021-03-03 12:45:21,0,4,2,6,6.6
2021-03-03 12:45:21,0,6,4,10,6.6
2021-03-03 12:45:22,0,3,3,6,6.6
2021-03-03 12:45:22,0,5,4,9,6.6
2021-03-03 12:45:22,0,7,3,10,6.6
2021-03-03 12:45:23,0,4,3,7,6.6
2021-03-03 12:45:23,0,5,6,11,6.6
2021-03-03 12:45:24,0,3,5,8,6.6
2021-03-03 12:45:24,0,5,5,10,6.6
2021-03-03 12:45:25,0,4,5,9,6.6
2021-03-03 12:45:25,0,3,6,9,6.6
2021-03-03 12:45:26,0,4,5,9,6.6
2021-03-03 12:45:26,0,3,2,5,6.6
2021-03-03 12:45:26,0,5,2,7,6.6
2021-03-03 12:45:27,0,3,2,5,6.6
2021-03-03 12:45:27,0,4,2,6,6.6
2021-03-03 12:45:28,0,3,4,7,6.6
2021-03-03 12:45:28,0,5,4,9,6.6
2021-03-03 12:45:29,0,3,5,8,6.6
2021-03-03 12:45:29,0,3,2,5,6.6
2021-03-03 12:45:30,0,5,3,8,6.6
2021-03-03 12:45:30,0,5,3,8,6.6
2021-03-03 12:45:30,0,4,3,7,6.6
2021-03-03 12:45:31,0,4,3,7,6.6
2021-03-03 12:45:31,0,3,3,6,6.6
2021-03-03 12:45:32,0,3,3,6,6.6
2021-03-03 12:45:32,0,3,3,6,6.6
2021-03-03 12:45:33,0,5,3,8,6.6
2021-03-03 12:45:33,0,4,3,7,6.6
2021-03-03 12:45:34,0,4,5,9,6.6
2021-03-03 12:45:34,0,6,4,10,6.6
2021-03-03 12:45:35,0,6,3,9,6.6
2021-03-03 12:45:35,0,2,4,6,6.6
2021-03-03 12:45:36,0,5,5,10,6.6
2021-03-03 12:45:36,0,5,3,8,6.6
2021-03-03 12:45:37,0,4,3,7,6.6
2021-03-03 12:45:37,0,5,5,10,6.6
2021-03-03 12:45:37,0,5,5,10,6.6
2021-03-03 12:45:38,0,3,3,6,6.6
2021-03-03 12:45:39,0,4,4,8,6.6
2021-03-03 12:45:39,0,6,4,10,6.6
2021-03-03 12:45:40,0,5,4,9,6.6
2021-03-03 12:45:40,0,5,4,9,6.6
2021-03-03 12:45:40,0,6,4,10,6.6
2021-03-03 12:45:41,0,6,5,11,6.6
2021-03-03 12:45:41,0,5,3,8,6.6
2021-03-03 12:45:42,0,5,5,10,6.6
2021-03-03 12:45:42,0,6,5,11,6.6
2021-03-03 12:45:43,0,6,5,11,6.6
2021-03-03 12:45:43,0,6,5,11,6.6
2021-03-03 12:45:44,0,6,3,9,6.6
2021-03-03 12:45:44,0,5,4,9,6.6
2021-03-03 12:45:44,0,5,3,8,6.6
2021-03-03 12:45:45,0,5,6,11,6.6
2021-03-03 12:45:45,0,6,3,9,6.6
2021-03-03 12:45:46,0,5,3,8,6.6
2021-03-03 12:45:46,0,5,7,12,6.6
2021-03-03 12:45:47,0,5,6,11,6.6
2021-03-03 12:45:47,0,6,4,10,6.6
2021-03-03 12:45:47,0,5,6,11,6.6
2021-03-03 12:45:48,0,3,4,7,6.6
2021-03-03 12:45:48,0,4,5,9,6.6
2021-03-03 12:45:49,0,4,5,9,6.6
2021-03-03 12:45:49,0,4,3,7,6.6
2021-03-03 12:45:50,0,2,5,7,6.6
2021-03-03 12:45:50,0,4,3,7,6.6
2021-03-03 12:45:51,0,4,6,10,6.6
2021-03-03 12:45:51,0,4,5,9,6.6
2021-03-03 12:45:52,0,3,5,8,6.6
2021-03-03 12:45:52,0,4,4,8,6.6
2021-03-03 12:45:53,0,4,2,6,6.6
2021-03-03 12:45:53,0,4,2,6,6.6
2021-03-03 12:45:54,0,5,4,9,6.6
2021-03-03 12:45:54,0,3,4,7,6.6
2021-03-03 12:45:54,0,3,4,7,6.6
2021-03-03 12:45:55,0,4,4,8,6.6
2021-03-03 12:45:55,0,6,3,9,6.6
2021-03-03 12:45:56,0,3,4,7,6.6
2021-03-03 12:45:56,0,4,4,8,6.6
2021-03-03 12:45:57,0,3,2,5,6.6
2021-03-03 12:45:57,0,6,3,9,6.6
2021-03-03 12:45:58,0,3,3,6,6.6
2021-03-03 12:45:58,0,3,1,4,6.6
2021-03-03 12:45:58,0,4,3,7,6.6
2021-03-03 12:45:59,0,3,1,4,6.6
2021-03-03 12:45:59,0,5,2,7,6.6
2021-03-03 12:46:00,0,4,1,5,6.6
2021-03-03 12:46:00,0,5,2,7,6.6
2021-03-03 12:46:01,0,4,3,7,6.6
2021-03-03 12:46:01,0,3,1,4,6.6
2021-03-03 12:46:01,0,3,3,6,6.6
2021-03-03 12:46:02,0,3,2,5,6.6
2021-03-03 12:46:02,0,5,3,8,6.6
2021-03-03 12:46:03,0,5,3,8,6.6
2021-03-03 12:46:03,0,4,3,7,6.6
2021-03-03 12:46:04,0,3,3,6,6.6
2021-03-03 12:46:04,2,15,4,21,6.6
2021-03-03 12:46:05,0,12,4,16,6.6
2021-03-03 12:46:05,1,12,1,14,6.6
2021-03-03 12:46:06,0,12,2,14,6.6
2021-03-03 12:46:06,0,18,4,22,6.6
2021-03-03 12:46:07,2,17,2,21,6.6
2021-03-03 12:46:07,0,9,4,13,6.6
2021-03-03 12:46:08,0,9,4,13,6.6
2021-03-03 12:46:08,0,10,3,13,6.6
2021-03-03 12:46:09,0,10,4,14,6.6
2021-03-03 12:46:09,0,8,5,13,6.6
2021-03-03 12:46:10,0,8,3,11,6.6
2021-03-03 12:46:10,0,11,5,16,6.6
2021-03-03 12:46:11,0,19,6,25,6.6
2021-03-03 12:46:11,0,17,7,24,6.6
2021-03-03 12:46:12,0,18,7,25,6.6
2021-03-03 12:46:12,0,18,7,25,6.6
2021-03-03 12:46:13,0,17,7,24,6.6
2021-03-03 12:46:13,0,18,5,23,6.6
2021-03-03 12:46:14,0,18,6,24,6.6
2021-03-03 12:46:14,0,17,6,23,6.6
2021-03-03 12:46:15,0,19,6,25,6.6
2021-03-03 12:46:15,0,18,6,24,6.6
2021-03-03 12:46:16,1,14,3,18,6.6
2021-03-03 12:46:16,2,16,5,23,6.6
2021-03-03 12:46:17,2,15,3,20,6.6
2021-03-03 12:46:17,2,16,5,23,6.6
2021-03-03 12:46:18,2,16,5,23,6.6
2021-03-03 12:46:18,2,15,4,21,6.6
2021-03-03 12:46:18,1,17,5,23,6.6
2021-03-03 12:46:19,2,17,4,23,6.6
2021-03-03 12:46:19,2,15,4,21,6.6
2021-03-03 12:46:20,1,20,6,27,6.6
2021-03-03 12:47:25,0,23,6,29,6.6
2021-03-03 12:47:25,0,24,5,29,6.6
2021-03-03 12:47:26,0,23,6,29,6.6
2021-03-03 12:47:27,0,23,5,28,6.6
2021-03-03 12:47:27,0,23,7,30,6.6
2021-03-03 12:47:28,0,23,7,30,6.6
2021-03-03 12:47:28,0,23,7,30,6.6
2021-03-03 12:47:29,0,23,9,32,6.6
2021-03-03 12:47:29,0,23,8,31,6.6
2021-03-03 12:47:30,0,23,8,31,6.6
2021-03-03 12:47:31,0,23,9,32,6.6
2021-03-03 12:47:31,0,23,10,33,6.6
2021-03-03 12:47:32,0,23,9,32,6.6
2021-03-03 12:47:32,0,22,6,28,6.6
2021-03-03 12:47:33,0,23,8,31,6.6
2021-03-03 12:47:33,0,20,8,28,6.6
2021-03-03 12:47:34,0,22,8,30,6.6
2021-03-03 12:47:35,0,21,6,27,6.6
2021-03-03 12:47:35,0,21,6,27,6.6
2021-03-03 12:47:36,0,21,5,26,6.6
2021-03-03 12:47:36,0,21,6,27,6.6
2021-03-03 12:47:37,0,22,7,29,6.6
2021-03-03 12:47:38,0,22,7,29,6.6
2021-03-03 12:47:38,0,20,7,27,6.6
2021-03-03 12:47:39,0,20,7,27,6.6
2021-03-03 12:47:39,0,20,7,27,6.6
2021-03-03 12:47:40,0,20,8,28,6.6
2021-03-03 12:47:40,0,22,7,29,6.6
2021-03-03 12:47:41,0,22,6,28,6.6
2021-03-03 12:47:41,0,20,6,26,6.6
2021-03-03 12:47:42,0,23,7,30,6.6
2021-03-03 12:47:43,0,20,8,28,6.6
2021-03-03 12:47:43,0,23,7,30,6.6
2021-03-03 12:47:44,0,21,7,28,6.6
2021-03-03 12:47:44,0,20,8,28,6.6
2021-03-03 12:47:45,0,22,7,29,6.6
2021-03-03 12:47:45,0,21,7,28,6.6
2021-03-03 12:47:46,0,20,8,28,6.6
2021-03-03 12:47:47,0,21,6,27,6.6
2021-03-03 12:47:47,0,21,5,26,6.6
2021-03-03 12:47:48,0,21,6,27,6.6
2021-03-03 12:47:48,0,21,7,28,6.6
2021-03-03 12:47:49,0,22,7,29,6.6
2021-03-03 12:47:50,0,22,6,28,6.6
2021-03-03 12:47:50,0,18,5,23,6.6
2021-03-03 12:47:51,0,19,5,24,6.6
2021-03-03 12:47:51,0,21,7,28,6.6
2021-03-03 12:47:52,0,20,5,25,6.6
2021-03-03 12:47:53,0,20,5,25,6.6
2021-03-03 12:47:53,0,19,3,22,6.6
2021-03-03 12:47:54,0,20,3,23,6.6
2021-03-03 12:47:54,0,22,4,26,6.6
2021-03-03 12:47:55,0,21,2,23,6.6
2021-03-03 12:47:56,0,21,1,22,6.6
2021-03-03 12:47:56,0,23,2,25,6.6
2021-03-03 12:47:57,0,23,6,29,6.6
2021-03-03 12:47:58,0,23,1,24,6.6
2021-03-03 12:47:59,0,22,3,25,6.6
2021-03-03 12:47:59,0,21,3,24,6.6
2021-03-03 12:48:00,0,22,2,24,6.6
2021-03-03 12:48:01,0,23,4,27,6.6
2021-03-03 12:48:01,0,23,4,27,6.6
2021-03-03 12:48:02,0,22,4,26,6.6
2021-03-03 12:48:02,0,21,3,24,6.6
2021-03-03 12:48:03,0,21,3,24,6.6
2021-03-03 12:48:04,0,21,1,22,6.6
2021-03-03 12:48:04,0,20,4,24,6.6
2021-03-03 12:48:05,0,21,4,25,6.6
2021-03-03 12:48:05,0,23,4,27,6.6
2021-03-03 12:48:06,0,22,3,25,6.6
2021-03-03 12:48:06,0,21,4,25,6.6
2021-03-03 12:48:07,0,20,3,23,6.6
2021-03-03 12:48:08,0,24,2,26,6.6
2021-03-03 12:48:08,0,22,5,27,6.6
2021-03-03 12:48:09,0,23,4,27,6.6
2021-03-03 12:48:09,0,21,4,25,6.6
2021-03-03 12:48:10,0,22,2,24,6.6
2021-03-03 12:48:11,0,22,5,27,6.6
2021-03-03 12:48:11,0,21,5,26,6.6
2021-03-03 12:48:12,0,22,4,26,6.6
2021-03-03 12:48:12,0,19,7,26,6.6
2021-03-03 12:48:13,0,17,6,23,6.6
2021-03-03 12:48:13,0,18,5,23,6.6
2021-03-03 12:48:14,0,22,5,27,6.6
2021-03-03 12:48:14,0,22,7,29,6.6
2021-03-03 12:48:15,0,22,6,28,6.6
2021-03-03 12:48:16,0,22,6,28,6.6
2021-03-03 12:48:16,0,22,3,25,6.6
2021-03-03 12:48:17,0,22,5,27,6.6
2021-03-03 12:48:17,0,21,6,27,6.6
2021-03-03 12:48:18,0,22,6,28,6.6
2021-03-03 12:48:18,0,21,7,28,6.6
2021-03-03 12:48:19,0,22,6,28,6.6
2021-03-03 12:48:20,0,22,4,26,6.6
2021-03-03 12:48:20,0,22,6,28,6.6
2021-03-03 12:48:21,0,22,7,29,6.6
2021-03-03 12:48:21,0,22,7,29,6.6
2021-03-03 12:48:22,0,21,6,27,6.6
2021-03-03 12:48:23,0,22,8,30,6.6
2021-03-03 12:48:23,0,23,8,31,6.6
2021-03-03 12:48:24,0,22,9,31,6.6
2021-03-03 12:48:24,0,22,7,29,6.6
2021-03-03 12:48:25,0,22,8,30,6.6
2021-03-03 12:48:25,0,23,8,31,6.6
2021-03-03 12:48:26,0,22,5,27,6.6
2021-03-03 12:48:27,0,22,4,26,6.6
2021-03-03 12:48:27,0,22,4,26,6.6
2021-03-03 12:48:28,0,22,5,27,6.6
2021-03-03 12:48:28,0,21,4,25,6.6
2021-03-03 12:48:29,0,21,2,23,6.6
2021-03-03 12:48:29,1,17,3,21,6.6
2021-03-03 12:48:30,1,18,4,23,6.6
2021-03-03 12:48:31,1,19,3,23,6.6
2021-03-03 12:48:31,1,18,3,22,6.6
2021-03-03 12:48:32,1,19,3,23,6.6
2021-03-03 12:48:32,1,19,4,24,6.6
2021-03-03 12:48:33,0,18,3,21,6.6
2021-03-03 12:48:33,1,18,3,22,6.6
2021-03-03 12:48:34,1,20,2,23,6.6
2021-03-03 12:48:35,1,21,2,24,6.6
2021-03-03 12:48:35,0,20,3,23,6.6
2021-03-03 12:48:36,0,20,2,22,6.6
2021-03-03 12:48:36,0,20,3,23,6.6
2021-03-03 12:48:37,0,20,3,23,6.6
2021-03-03 12:48:37,0,19,4,23,6.6
2021-03-03 12:48:38,0,20,3,23,6.6
2021-03-03 12:48:39,0,20,4,24,6.6
2021-03-03 12:48:39,0,20,4,24,6.6
2021-03-03 12:48:40,0,22,3,25,6.6
2021-03-03 12:48:40,0,21,3,24,6.6
2021-03-03 12:48:41,0,20,4,24,6.6
2021-03-03 12:48:41,0,20,4,24,6.6
2021-03-03 12:48:42,0,20,4,24,6.6
2021-03-03 12:48:42,0,20,4,24,6.6
2021-03-03 12:48:43,0,20,4,24,6.6
2021-03-03 12:48:44,0,22,4,26,6.6
2021-03-03 12:48:44,0,21,4,25,6.6
2021-03-03 12:48:45,0,20,3,23,6.6
2021-03-03 12:48:45,0,21,4,25,6.6
2021-03-03 12:48:46,0,23,4,27,6.6
2021-03-03 12:48:47,0,20,4,24,6.6
2021-03-03 12:48:47,0,25,4,29,6.6
2021-03-03 12:48:48,0,23,5,28,6.6
2021-03-03 12:48:48,0,26,4,30,6.6
2021-03-03 12:48:49,0,25,5,30,6.6
2021-03-03 12:48:49,0,25,6,31,6.6
2021-03-03 12:48:50,0,26,7,33,6.6
2021-03-03 12:48:51,0,27,4,31,6.6
2021-03-03 12:48:51,0,25,5,30,6.6
2021-03-03 12:48:52,0,26,6,32,6.6
2021-03-03 12:48:52,0,26,4,30,6.6
2021-03-03 12:48:53,0,23,7,30,6.6
2021-03-03 12:48:53,0,23,7,30,6.6
2021-03-03 12:48:54,0,22,6,28,6.6
2021-03-03 12:48:55,0,21,7,28,6.6
2021-03-03 12:48:55,0,21,7,28,6.6
2021-03-03 12:48:56,0,21,7,28,6.6
2021-03-03 12:48:56,0,21,6,27,6.6
2021-03-03 12:48:57,1,21,4,26,6.6
2021-03-03 12:48:57,0,19,5,24,6.6
2021-03-03 12:48:58,1,20,3,24,6.6
2021-03-03 12:48:59,0,20,4,24,6.6
2021-03-03 12:48:59,0,20,3,23,6.6
2021-03-03 12:49:00,1,21,5,27,6.6
2021-03-03 12:49:00,1,20,4,25,6.6
2021-03-03 12:49:01,1,20,4,25,6.6
2021-03-03 12:49:01,1,19,5,25,6.6
2021-03-03 12:49:02,1,20,4,25,6.6
2021-03-03 12:49:02,1,20,4,25,6.6
